game,source_row_key,cardmarket_product_id,cardmarket_name_raw,raw_match,parser,parser_version,confidence
onepiece,25684432ea1eab7724c7b3d948c9fd840ecbff28dd1920b3f734ea9113af830d,883276,Usopp,P-049,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,25732fa1dadd7f0dceeba244ded78f641990663753a8f2b30d426da975dd2b21,732783,Rebecca,OP04-039,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,25946aaba4b7beb93cb493f2d9833c57783cadcc21df9717961cd3673d9f1d8a,764436,Sanji,OP01-013,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,25c6494c564ba772754e3a3e73594806da12363a595937fadfd614c47c69a731,829829,Brook,ST01-011,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,25cae23ec0f37892cba5c28560fd29c352af42b9bd7fcb61e1ad3543ecf7c261,787875,Carrot,OP08-023,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,25e7f4776d2847c75c55fbd55e93222dcffd3c96bc905676426118390fcb3568,830297,Boeuf Burst,OP12-060,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,26106331d88617983226fc07c1a00d8791140589b82721d595032356ed625ea5,768025,Charlotte Flampe,EB01-056,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2614d8edf737341a1d599f2dcbc54e42707bba5819b423a042b5efd21fbbafee,825874,Charlotte Pudding,OP08-067,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,26344685bde2065351c75c0744d456fd6b717d3bc452f387692602308927fdcb,858771,Monkey.D.Luffy,ST21-014,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,267ca6a25c3c67aa2b9d1d0ec3e90272508e436b20f2ab4f1c7dd56194c99ff6,850921,Gum-Gum Lightning,OP09-077,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,268a2d62666ef7340d1c02f9750c48a728487e15e6ea6dec66da8f88697f843a,747817,Enel,OP05-100,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,26b86b9ed8722e1b608875dee72cfd5becac9497e59dfc56df49b305f9190cdc,879511,Roronoa Zoro,EB04-007,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,26cc03e32a55bd3a4d05dae93753d52a67baee0a5b65a321840a58e53278745e,862075,Trafalgar Law,OP05-069,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,26f0c0cc91ee3ccbb59f8dcebad30e6ed38862344d987484987bae6d21f82e5f,744891,Kaido,ST04-003,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,271133e087621054471119f660bd591e39c4abccf92d6a7bc5932a95a03ccc7c,858762,Trafalgar Law,OP09-069,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,273f2d098e2d6fe47b17ec8178cb46bbad727c22dec9a61db57c37880e2be8e8,866411,Boa Hancock,P-066,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2744a1c962be89374445a34c4a753ffeae7bb210eb22822963735624c6d7bcb9,872231,Nefeltari Vivi,EB03-024,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,275d424a1cb50204aaac2604cea81180d3d355cd70670ee60b3e73e301f4fa7a,768241,Monkey.D.Luffy,OP01-003,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,27710fdc62306a3176505e08bc1862f61d604fe2a5822826d6298b8b52ca4d73,874422,Black Maria,ST04-011,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,279fdefc6eb6edf4f2add83456bb875fb5fda7d06fab2dcf62837aaea8832d4a,700905,Boa Hancock,OP02-059,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,27bc5d358a5906d02328a211aeb8f0c82144a5efe18fb3c26c65cb2f6e27a3d0,764449,Nico Robin,ST01-008,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,27c4d92a8044082f2e8c7f2b3b5fbb7cb31ad45aa683fadf1c58d53095d4beaf,875033,Jewelry Bonney,P-113,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,281ce7ebdaf9f1995d69b54bc89d79e4b2d90ea6c92fa594e41d7c045c140fbe,857358,Benn.Beckman,OP09-009,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,287c5346d26df1314c821ba8b2e1446254c65de35c68f0a45e7ff1f27eb2a2a7,773425,Charlotte Katakuri,OP03-123,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,287ea484bdded8b4eb8405825da7e22f40ef851238f0dc6bf05aca38ebd79130,817510,Nami,OP10-033,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,28bdc1bf3e5bfd1406a1a97a542d222624e48e7bc9e4d4a53262d626926257ea,865527,Gecko Moria,OP14-104,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,28d38e6780c945b5fb21925af32b053362db85fed7b43faf4bfedd4b2866bc80,768329,Donquixote Doflamingo,OP01-073,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,28e4e42c2daed59e7835a16ae2d931a171d5e7ef74ffd43a162506f8e4686b92,871394,Yamato,EB02-006,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2904757f4ee6f73e6a197916f0c8ed619e460b534ffec074f3101494f7a49db9,750655,Monkey.D.Luffy,P-041,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,291df7949f35e0c61ebddbf6a86f624b0e086964c864681322e1fdece0c22112,768011,Brook,EB01-046,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,296f270362083354bf2e9135ad39360d77227a0bbf2616a8d9ea9ac14cd6fbef,719925,Monkey.D.Luffy,P-037,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,29a1ba123ebc36efeea89e2a00e2ba7dcc04156e90c72e2d4f87ee6d5b81b5aa,759900,Portgas.D.Ace,OP07-119,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,29c66690a2c752b48d604d7c7f73e90a50debca726716d5bb1671fdeb829eb54,740385,Tony Tony.Chopper,ST01-006,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,29ccae295bf731d5fabe548466b1212dddd5bfd3424696a867833bd894787313,768356,Kaido,OP01-094,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,29f47cb6efdce222d7e387f2480d503975b4b12d0038c425c3e54c1b778cb361,857346,Portgas.D.Ace,OP13-119,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2a08d5023ca1f794aacf382b6f40fbc1214aa11e19b79ccd93c29629abc2d720,823527,Vinsmoke Reiju,OP06-042,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2a20b45ca3b95454f07e75b270b462d46af522ed2952f3d3a52f19ef2739a154,733384,"Eustass""""Captain""""Kid",OP05-074,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2a421127cf61ea9b9c4291b70462f8a07430949307438162f96f70aa749bb1b5,766646,Monkey.D.Luffy,P-041,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2ac13b147f87cc8d2dac7a726cc6faa4df605c246484d1fe02170951728d764d,879963,Sabo,OP15-046,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2acc8be8c5fc0d16d810f689cb476c2bb1c6c8d552904d557da3d8a4905c8617,845635,St. Topman Warcury,OP13-089,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2ad5c9d78cf7eed5066f68649b829d1aefbbc869e14163864e32f7132c8415d3,857192,Gol.D.Roger,OP13-003,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2add947e7b69989cce09480292175c46cd9646991f4d2d42054c815060c38fd3,764453,Love-Love Mellow,ST03-017,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2aeac6100b19a68ff02a5d91cfed2b9db341bb61d382d66d4aa42839e2f21969,875109,Monkey.D.Luffy,OP15-098,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2b04d6afd75e99742faea04b1644c9e933053ab8e08a5b238e1b1dc0850a8d33,867300,Monkey.D.Luffy,ST29-001,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2b41f6058cb056dfbc9e37e3f54ef86e76812561e4e03dc532c97e0ff11fa10b,729813,Sanji,OP03-102,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2b53623edaed6a98bf4ec5f1d4771cfd70bfa1c1addda4712337abf41228a578,852417,Carrot,OP08-023,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2b725397862a6bd9e4a4cbb386b1bacba0c1caae769ee73eee015df443fc46ca,690960,Yamato,OP01-121,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2b773a1e43194c6968eb3c09840b081fd9b71dce2512e85b9786308067b2c6b8,837872,Koby,OP11-119,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2b818d0365ed308b63a7301eced5c9c9f8e106673d381a4588c91bb8501a9aea,865578,Nico Robin,ST29-009,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2bc05e2e3a4d3e4dd94e79085153416786f14bcdeb22b28da4d97dd27d7fdf50,852487,X.Drake,OP10-114,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2bc1d42a94f4306f474eec63e3bcd077617f3dabc0d4973e5fd95d7e41534f32,865439,Nami,OP14-031,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2be5fce6b5872064ba5c55d8354d91efe0c86d17dd479ea62353b3ac2e321a89,732795,Ms. All Sunday,OP04-064,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2bea1b5cce31ed3adb0bbca288971e87f77fb4f32b094a012acdbbb23e479fe7,883390,Monkey.D.Luffy,OP15-051,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2bfef86dc5a79161aae346de31d91c0fd0a161a26ecc9529dccdda55f96268f0,862862,Yamato,EB02-006,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2c3f102d80a8a74bf3a2e7fbde4c4b363b6e983ac8553356ced5e0ff54cb3aa0,857351,Sabo,OP13-120,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2c8d6d7c74ae35818186e005b3f9e8f7a3c0c50eb8f40e6ded0f301c0e4e81b0,719319,Queen,ST04-005,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2cdc47e998f8c391185756a6be5b7b7a15bc569a1e06e7fdf59deb849dc6fab6,732276,Marco,P-071,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2ce7724fa487990319a92ab5d4bb50044253ddd1bf002c2e14c6c6c179becc7c,743262,"Eustass""""Captain""""Kid",ST10-013,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2cf1a72424c37d9033f9326bea058665cf2dd94bdc19e8717f41417b6a5403fa,752047,Monkey.D.Luffy,P-006,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2cf947bccbd795465e505c82bd32bb9f7442a4bdf61c8c5754dca674fe3fca26,750564,Sabo,ST13-008,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2d1bba55fac31b1cedd1448a9699ed042f04d485fd30db32fd268b03a50d35c0,821352,Nico Olvia,OP09-106,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2d1dd1b1df29dfc2a297fb01f648d91f7478628c855e4cdf76989a76d9bf8263,843032,Bartholomew Kuma,OP12-119,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2d2bab1e70c6cbbb93025f2fb3a68f4c8776cfc9324a13fd62c378ed00d8d839,746377,Kouzuki Hiyori,OP06-106,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2d359c5e5b5ec0644dcaf6d42c91337d69d53af66784ae21721827bfb95a6758,877325,Monkey.D.Luffy,OP13-001,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2d50c2dff6213af6feb0afc94ff7d091619ce226f522fe41085530a4f9468529,698916,Monkey.D.Luffy,P-001,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2d686daadbd7eeb4c4a989429c87863a5b28465ba1e7dcef92e234ad84aeed9f,732801,Sabo,OP04-083,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2d8cf0a2a44f10de3e3d5e6d4f90a1b2132fb6a1feb1ea7e54262739eb8186b8,717501,Nefeltari Vivi,ST01-009,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2da997a2f43e1c19eb9dff366077f7b6ee44fb0d2172dd446fb56fc3be501e00,700493,Portgas.D.Ace,OP02-013,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2dad1585db271d207cd2081299fd90e825c9cf3639518b64a1fb32ebb50b3a65,754143,Tony Tony.Chopper,EB01-006,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2db07fb30265944f924d6b2d843b6975996b67528e1d93ca86020c7ae1793c55,871505,Sabo,PRB02-014,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2de9fd068ed98b51985bef353799eb76ebfc03af0993143c458b5ca6f641d7a5,743384,Crocodile,ST03-003,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2dffbf5e9fd1a5a9b204c0065d39bdcf1d296428c76a8cd55ac7724491fe060f,845246,Portgas.D.Ace,OP13-002,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2e0b27355dc0b43725603ee14412d7de50f287f415919ee19899dc97e88fbc7f,750578,Monkey.D.Luffy,ST13-015,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2e1bc3554b93a5dea6ee64c323c73285c8319b06e4cc5cc7dc583b3cec40bc49,794703,Vinsmoke Reiju,OP06-069,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2e3f520c492d02eba5a421c3978a224c27608064ea97f3e3c1663c88359c4fa3,823536,Marco,OP08-002,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2e6701dbc2989ed3d643673ac0cd91146fccd9d85ebfaa444154cd58e203d6cf,729833,Kuroobi,OP03-026,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2e90496471cc5ca82f59919865d0e3da2518d04d68928901f3832d7a005a04d0,799684,Boa Hancock,ST03-013,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2eea326de6d85f0d5b530ff9ce00c6a860ff36e9ffc605955f1a79260fe1c689,750580,Yamato,ST13-016,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2efc65c77580827ca3eaa5f38eb74312b18a7caed038a3efdf95badbcfe065d2,776928,Monkey.D.Luffy,OP05-060,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2f299af6195cea5ec3b47782440061c80ad4cd0c56cfb9d8ec37c2896eed0413,773700,Nico Robin,OP01-017,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2f2c81467992c20062d4a5a61460223343f199050dddc558dba2504d135cf901,805346,Sanji,OP07-064,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2f5af9d510f8b5f4de0060629c7229f57af992beedd2132927f44e51123cf43c,829835,Black Maria,ST04-011,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2f5ce7e48d2949405746f15b96c455c4c44cc621b8be250833a71412c0bf6c0b,759861,Monkey.D.Luffy,OP07-109,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2f60cbd806fd3a89b0e9e9d6efb0714fc41c9e40a71cf15a8bafef9ef242c014,786507,Marshall.D.Teach,OP09-093,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2f9827772d2b9adc9884ef45cf70a4314f15913129a4eac5fe3ba633600205af,830376,Zoro-Juurou,ST18-004,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,2fda290e4e5e08c906b71e955604d1a1005122eec73e73787d640cacb48b4144,879538,Borsalino,EB04-058,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,3009f18fb0bdc926c46ec095ac5f03e221a9876a837327749de283c71c1371ed,690978,Nami,ST01-007,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,302d0490cf509cb7df87ba084d1cde3dfb8544ff55d07b47d400f0f1d5ef4a97,696653,Franky,OP01-021,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,304286aa4421133e4cc32c17028e327e3b699c0503598443d38734d7a7a33d86,787531,Sanji,OP07-064,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,3066af89360572e2bf1e3fd09af70052a98e4de72d7a06cb52c9eaea2172952c,833404,Monkey.D.Luffy,EB02-010,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,307320f1329cf901624d658ad80e7898a165baa538525bf9ddc68328f1516d4c,717520,Roronoa Zoro,ST01-013,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,3084557b4bc6cdf811f941a243679c6a96769aabf602b94344b08e21eb2ca670,690886,Crocodile,OP01-062,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,30a099c7e28037cd0f4b12ef9e6cd90efc8e97acadb86c5416152fde4e2fdc13,775295,Issho,OP03-078,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,30d42b01b3d1340da14c2b686e0ee05f9a8bfea4de83260583a63257af47f399,760309,Buggy,OP03-008,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,310e682dd87fb5e87aa9f35d379b0cdd52fab62fba878101cd93be070435134d,816840,Monkey.D.Luffy,ST21-014,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,3123f2790377b810a61ccbfbb0359b2487c7358dfd8ddb5efba27f92cb8f9682,865576,Nami,ST29-008,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,3126ac11af14b6fbf493145ad670f49a3bbf7afd298d2ed971be360ba6e4fc4a,852596,Shanks,ST16-004,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,31399a155f3407937d3461dbb27eb684cdaf1bca3e1d1acdcf13c9807831118f,762659,"Eustass""""Captain""""Kid",ST10-013,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,313cf1f2917d22af4fe1b8d9309a33f066c663d9895210baa9c847825bac9e2f,861958,Dracule Mihawk,OP12-030,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,31547a86973d2b6ba886a18f7ad06bddf3ebb779c492144d58dcd549eff3d3c4,865623,Nami,OP08-106,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,315d0563763512fc88bb9dba4f9d4533343fda634d84922a3a1c1cb3d9284d94,746392,Roronoa Zoro,OP06-118,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,318f4ef229a54de1708c5e62578241294ed6b045df5c44834617b855e3662c91,698864,Jack,ST04-008,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,31cdc69dd09cfa04cff41414e7b2f07b67867d71cfc88251e9b0cdf2e3069ba7,799246,Three Thousand Worlds,OP03-057,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,31d86be1ea6fbdb7567e292725ebe02da99cf7fbff5e235c668f43a5c12ecac0,817347,Sanji,OP06-119,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,31d9e69a225879c602e5d0136a726b06fa0c4ebf2501030cadc6a59ddb79b653,878060,DON!!,Kumamoto 2026 Nico Robin,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,3228b7567a40dafa4f079c526ccedc31ad9f2051fbe5f358ddcebcf9a2ae37ee,865562,Monkey.D.Luffy,ST29-001,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,32be26604b61392ee3b32cc4f107d8fe3df8eb7198e294c7d25731ae2cb24369,786307,Shanks,OP09-004,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,32c7bba48d8e3d52c6a3f3778c6d6ce0b0da9e186fbd29f5c9e66fa7d42cbd13,808789,Boa Hancock,OP07-051,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,32dafd7d4cb9d4ff52bc8788074fa7109afeeefc70a2f47a22bd3f547b246df2,808138,Sanji & Pudding,EB02-035,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,32e767bfd56c1bf218702dac001b824725d55d6dc593cb718b9ed0f855682c82,732804,Monkey.D.Luffy,OP04-090,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,32fb60fd4a31c4950283db467b58f39c763c517c9efb3b9d307d5b238baa0ae0,875139,Enel,EB02-052,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,331b6b3f9681edb8fd06625f6b7b1b8299683da9e71a404bb6707ee90210a7ef,762649,Gum-Gum Jet Pistol,ST01-015,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,332367f59bb67867b0545d8ef339e1c7671581bbb2f8827f1aca9f1d08f9f2d4,775439,Boa Hancock,OP07-051,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,333d92c234e8a74e031b0aea80f595435d67a745eaea8478a4d912e1ffab86f1,732802,Sabo,OP04-083,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,33937bd412acfa2a5dc6c7f33d20aef483ad66f962f977a9880cf40ce055a012,808721,Nami,ST01-007,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,3397d3ee838014d31d975ce625e30ee8e26eb35d91438cb5947b1637895d35a6,842963,Donquixote Rosinante,OP12-061,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,339c480c1e1a17cedfdd74f9c411fbaca469932302eee4d324b4e35c9a7e938c,768257,Nami,OP01-016,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,33a9346e6d0351bfa090068579ab1dfe79c96d8d8d63cc34ed20ba8a05078545,880741,Bartholomew Kuma,OP12-119,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,33c07e02fad2677e04883d8c01a7829f84f942e659ca038826cba873563b044c,827244,Zeus,OP11-106,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,33d4d4ad76e8becf02b8dbd18661efc4642fa9dc8870c9bcf407c3202af6ae10,832199,Nami,OP09-070,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,33e77a70a7d53d5c664f8c162c170c5b6f9fbd4b26c468c61cdda2cffc315656,799417,Tony Tony.Chopper,ST01-006,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,33eb5ee98bb0b41937c20e9a2e6809f92a01a4659dee16212866460e9ff0edfc,778617,Sanji,OP01-013,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,3423db5f8ce5f085c5578dfe8a94d5ad1714beabe624324b4d845b9d9612eae2,882460,Dracule Mihawk,ST12-003,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,342ca270342922cb0c998e5c73ff9f2647b38cbe5d1810ff384ac9b96c73f576,823520,Donquixote Rosinante,OP05-022,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,344474bf28d17b26e6fe0a787bb487957651c5961ed92d61a4abcb6b2381839b,804894,San-Gorou,ST18-003,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,345fe3df6382f7b56f011f7213210035beb46b9afb5c9f784102689827163ba6,816830,Nami,ST21-009,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,34da16842ab2e2e8d5fd54a2669069d5f87fab6f42f132728fc34c6586151937,804776,Monkey.D.Luffy,ST13-003,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,34dd1704b3ef244efa4fb2886a6fb33f61286b99e0daf221b5563ee7077a3ac9,799352,Emporio.Ivankov,OP06-003,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,3506f6aa2d2f8aa9ce262d4bf58073801f93caa50337a3dad47ed8fc8ee54a3d,879537,Borsalino,EB04-058,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,3555becdbbae6e320c9ea16e237c973b26d3f61f8d452b2060816ab4b2c98d66,880044,Wyper,OP15-114,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,355c335376ff978f9176d1978cc96df789660213fa2282861a0162f7d3332b9c,879947,Brook,OP15-032,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,35848f5b3299d4dfbdaa9bba63f169cb6b2e414aae0cc4fd758b2a3b78fdedc8,699491,Kuzan,OP02-096,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,35c306c4f0b906ba6d7cd006d329a6afd5eeb96327728b56f53ccdd17990567a,865559,Roronoa Zoro,PRB02-006,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,35c4ee5efb41cf1896287176a9b2b6b7133c666c8df967677b18d6838f43749e,768294,Trafalgar Law,OP01-047,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,35cb171cf9e4fa7b92c8ead47a70bfc187a99b6309511cd764a39116fea52c21,852390,Sanji,OP06-119,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,35f4e04a721c0d3bf5aca3790b67a5e702d30ebdcca523814d8fef32f93f68b3,750552,Portgas.D.Ace,ST13-002,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,3606aad579d2d53eaa2504b971ef8ecd9b38dbd104018f7295332a98e44be2e0,720061,Monkey.D.Luffy,ST01-012,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,3609a683f7aef3f031dcedab430c5e8192b0bb8d811a989f49757a22d9a16971,823517,Monkey.D.Luffy,EB02-061,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,3645a8152d245bf8282bcb9fca31dd98042c79fc5188c0d11ac15ee1de350746,794715,Monkey.D.Luffy,OP07-091,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,366ff045645075ff83f3ffeab8b4563d710bd3a2baece361b61c348e52af2167,840669,Tony Tony.Chopper,P-089,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,367ad33b4613e561275b6cee699b90447a0a5f576f75a1c666208bb79fb3338e,878061,DON!!,Kumamoto 2026 Jinbe,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,3681692504f2befdfbcc0be15b83483c5379086e7dcbf62f16f783bde1f41613,880739,Monkey.D.Dragon,OP12-094,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,369e8ac94189641e9336b5ea62804c8264a6da6ba6c3cb79b8c0266a1f3be56d,699242,Smoker,P-025,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,36c051d7b6888f3500722c5728d7546ebd8571d4815f7d9e9ae27666c0a079d4,768485,Magellan,OP02-071,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,36c89c71778845a1747669eb94de2c8345cba47df10e9219d19de81fb16cabee,830640,Shanks,OP09-004,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,36d4fd31fecb9fcb5f2146fe5f4c1bbc528618d0d02e116f8688fa994b39d50e,865417,Monkey.D.Luffy,OP14-013,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,36f5176bf25d724dbea6f8d30a7b86085a5df735175efc79d545b71b5c087759,837266,Shanks,OP09-001,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,375183cbc73bfa1833126a91cea7828057999abbc2da0218316e2bfbb3f4eb42,733075,Nefeltari Vivi,OP04-001,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,379456509f98eb3f336bc028a5c35a85ecbe595de1abb63bcc6d2ab499462917,775326,Monkey.D.Dragon,OP07-015,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,37ac8fd8c92639bd5053743c149ba46c2e94dd9cd0ec0f7ddc017474618f75e0,858518,Nefeltari Vivi,EB02-026,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,37ff2c05a18721fddbf2197b59b9867297071fee1fc6f9998082c00839113a55,788030,Silvers Rayleigh,OP08-118,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,381952505dcba6e685035d0bf12edd6ff460a8b116cfd6affe1b8b1bb46717a1,794693,Tashigi,ST06-006,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,3821c7399eb89e8f80d93475959e6f87f1dc9aa645e7633746f86273f53b03fb,808196,Kalgara,OP08-098,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,386d378da426b9007589bece13d49bed5896ee5aab887346bf6a02df659531d9,776930,Monkey.D.Luffy,P-043,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,38c4d59afe8f206aba2643d211796a06cf0b9996a89e35f98857625252adb474,766241,Monkey.D.Luffy,ST13-014,onepiece_catalogue_name,1.0.0,candidate_only
onepiece,38d126cbc676a7514850bb7a948cedf699f91e213588590bc05055fef70812a8,747880,Monkey.D.Luffy,ST01-012,onepiece_catalogue_name,1.0.0,candidate_only
