game,source_row_key,cardmarket_product_id,cardmarket_name_raw,missing_fields,recommended_next_step
dragonballsuper,f6fd0ab99fe7cdad3dacf48115b5094ffdafffc799592baaaedc614769d9dd5c,850062,Son Gohan : Adolescence (FB02-018) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f70aefcd992e5bdfc719f0a784e245f531a2e4912a81d60846c51c45e66d7360,880405,"Son Goku, Android 17, & Frieza // Universe 7 Team-Up","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f722da2ca1b105a07189e0d3af164daffab4de8c627632b2b1dc9fa2bd611764,864851,General Blue (SB02-059) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f7309d56b4731e56e7798811948166a2802f917ab0d62ec264a922c9f1692b84,867192,"First Kamehameha, Mighty Blast","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f7396ff7ae4fa80bb3f378252041af73d868ef44a822c781fb4e1ea5eb3dc138,756915,Son Gohan : Childhood // Son Gohan : Childhood (FB01-071) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f73cf06a2de936063fba809d295259aa6acc8d4b744110d0c1116d873b3ed975,831582,Chi-Chi (SB01-019) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f7cf7231443786d5000717d6f7a74e2965b3e0694ccf62dad0ed359a9838a591,578512,Surprise Attack Naturon Shenron,"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f7ec99d805bce2b1c8d0c543ecf18378576ac2510828c90e0e3869287ba8a2e5,858774,Energy Marker,"artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f80cdeff28e18c17a0afb4b4f115badd46b635fbd1269918a9a22ddd32389306,853539,Energy Marker (Android 18 - E33) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f83ec9f41d95bdedd1f33467d1a957cb0b9715ec6bb0119f99818286f98dd86e,883647,Energy Marker,"artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f8a9f399d51c58df8cc58f0af2e0de3d11d2f693432e7cc0b63dd8e6bce98990,809429,Son Goku (FP-034) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f8b66f81490eb01e65506bad8af7fa7f4ec004937c775fd7e75fd984cb8d7bad,816109,"SS Broly, Vigor","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f8c25d191375bec95ff2012829088079ee2d326330bfb1635339ccb4d649ea4d,701954,"Android 21, Transcendental Predator","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f8ee219e0a3cab624639636927ec6bf63716c61e96dc243b511aeae506aa893b,835152,Son Goku (FB04-129) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f9195fc51439f4e19d4da96f99d21c8f831461eaa8a6c345f25a4a953e1b57f9,876832,Son Goku (FS12-06) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f9216c18e96328bb8e8dc98c7ebe555404259efa1cd78de7bb8275ab78255f05,810606,Son Goku (FB05-100) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f9458b638de3aca40b3e473f66892d8c6ad9677c230421d472884a50b0eb0e13,657266,Oath of Z,"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f95e188ec024e66d41aee2913dd9cd3d13abeba573ea948c2b81892323412dda,528787,"Supreme Kai of Time, Spacetime Unraveler","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f96f8722ce1e1ad977963b6099b55f02f45759dd797ddbd8aac4843d6334753d,791612,"Fused Zamasu, Unified Ultimate God","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f9801e65ada6334384db2651c52b96306860af06b54f5449922de76db1cb89e5,367908,Tora's Red Armband,"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f9e3f9b7a321dfcccee0b85ad903d0241f41bc01c49deedadb826e479680f1c1,568164,Intoxicated by Justice,"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f9e699b98d3d0b4381404ce10b2263d665aa04d77d8afb6a1d8c4451b98a632e,884274,Son Goku (FS11-07) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,f9f3c83ad18477910dc4c58a556d5f4fa9a7a2332c8d5efe06888839f8cf6aa9,791383,"Son Goku & Vegeta // Vegito, Distant Fusion","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fa09afc338da750a442773285fec42148ac386a20a9ce9dabfd4218e86bf504d,853541,Energy Marker (Kid Goku - E34) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fae69c4e902df541ae49f8c368daab5cc6def1510ef3a491f8b37d8de0b0704f,880484,"Bulma, Opening Chapter","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fb2842ec5e2cb911265324660d5b7309274522f5e4522bb7a360699ef818beba,400914,Uneasy Alliance Son Goku,"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fb9cb7bcddf5f35494226951bb4f852dd1e8de1931b0f90c59339af286faf3f8,699767,"Golden Cooler, Radiant Pride","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fbc6603a16a8dae62066d7bf15022a74d34b59dd9549263e9d32aeb9d29f953f,859218,Frieza (SB02-054) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fbd657f8e4e8040d5fb36ee15e15488259abdeb3ad63ef3ca529bad247b6a4e2,809420,The Strongest Fighters (FP-030) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fc00def0b09dc3760c9d4df83af6611988005f8d48b9c99715ee1e48b7f4433a,731027,"SS Gogeta, Fusion Reborn","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fc17f444d17e4e432af28837ae77f29cb77871ceb7cec5b1102c21b249d8b073,730569,"SS Rose Goku Black, Unison of Extermination","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fc2a2aae879a1985f058f4a59ef0f9bc32edbfd944a89ff1f11a8b1eb0a2013a,809435,Son Goku (FS01-08) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fc34f2c83f1bc0e464353913bf1a95a90448108864c5bbb3835e4537e10c48f7,810088,Vegito (FB02-139) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fc3e00360d33c4c00529f75ce6a111e1093b962e2119a1d2478630527f0a33d8,864821,Son Goku (FB07-104) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fc706934c71213532a7b1dbfd1c8dde858e91eb4f3f1a41b7f701a7441c5d430,446693,Sleepy Boy Technique,"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fcb09c561f10d73e497cae5406abb3bdb2e9e5f2196e1e7869d7ae571f7d69b3,528807,"Launch, Feminine Wiles","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fcc24789d1b4a8807b80f1b5af0289c958768cdd97af9f96a4b58ac84d4e9fe5,367698,Full Power Energy,"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fd22106db458fb29eff4b846b7cd258bd3284a301656778a24dd569be0145a16,840525,Vegeta (FB03-020) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fd411fc6d16cdde5defb55c1a7ec8f75b4ba4ab3233e94d10967424bdc36415e,701412,"Gogeta, Fearless Fusion","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fd53374754b10c03c77bc7179f3209e86d262b4988cb5391efcc2383f752e243,810634,Trunks : Future (FB01-049) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fd75a3715fe34f24d9929a7c10ccf47ec09204634c93a9ebf3c2b807f14d2e7a,850069,Zarbon (FB05-074) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fd78daeb64e58ab424f7f708c9aa610031f18d23826611d3ddd0d2bef3b1048b,431389,Tournament of Power Arena,"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fdc24af9fdb4202676e999dff71b67519c1b81ef91a1b0547998aaee08d80b84,384192,"SS Rosé Goku Black, Inviting the Darkness","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fddf59dfa7768467b63f4aee94217b4ee88d5b3f36dc911895ed4a50a419cdb7,719305,"SS Son Goku & SS2 Son Gohan, Father-Son Solidarity","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fe3cf5ae3a15703d62240450845f0a01c66d026a7dbafe903e91f00b402b4dc7,769596,Vegeta (FB02-133) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fee51398aa678e3c727c77420638c022b258910fdf484c95a4f7fa7ed6582edd,876856,Kaio-ken x20 (FS12-18) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,ff2a1f796164f604d92b38f75bf1f28d84b7127e60f2e0e89130f323ebc29418,769559,Golden Frieza (FB02-140) [Fusion World],"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,ff2a55bb9ca895d29a02bd32b1fbf4fa125d7b87c1ef80fb73ee4e9de76f8189,316975,Light of Hope Trunks,"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,ff538160b4ce51b811664f8414ca4a0e9b04c1b70913b99d0ef05220e1a6b780,384197,"Goku Black, Evil's Accomplice","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,ffb28b9117207b75e4ed8fe1f4cc752326e7110d437ce9bbe6d83e7f2106bdab,573267,"SS4 Gogeta, Thwarting the Dark Empire","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,ffb5d8d2767c833232071d9072174e28bb3299b407c0df79becc4998f8006e57,367909,Final Showdown Son Goku,"collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,ffdb6e3eee33cadb6b3fa37b5c89328f71ebe96e652d2f7a77c4742ea9f719dc,384342,"Caulifla & Kale // Kefla, Soul Overflowing","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,ffe077051ab2867af164db70718174149eaa5a562c22999aaefe9d7fd3861343,675209,"Bardock, Origin of the Legend","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
dragonballsuper,fffa01ea6cafc41597967acfb0a0b433c50ee3dadefb595db6c063b441f269a8,382866,"Hit, Pride of Universe 6","collector_number,artwork_variant,subgame",Enrich the exact printing/artwork variant before provider matching
fleshandblood,00322c518d62f723837ce530110638e5da8d18ba6fb933eb7c8ef4899610cf9e,679544,Merciless Battleaxe,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0039e38f32eabee059c494c892e5e8349b872ca57495d7b9c24294d8272967ef,604826,Minerva Themis,artwork_variant,Enrich the exact printing/artwork variant before provider matching
fleshandblood,00797c8a04d7fd2449e623c5af4706a15086d75d689aeec4b1821291d806c942,833483,Kassai of the Golden Sand,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,00c732552a8e55285ff00dfaa8728b633ef8a4eb8fd7078115bb0fba5fb8ba52,828208,Marlynn,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,00dd0cb0fa19ccd16e89b2de2d5f58ef679d727370435159a12d200c36b60e1e,872745,Chane,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,00f4f3969c6e4247c44378e918a959302a9021bdd6fdd4af57b6312402f83733,663570,Coronet Peak,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,012e358e012270c50306520b23cadcd20609160cba3ad94996ad17233e71b60a,751493,Balance of Justice,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0133505e620d65a4ca5856e456569a849c48bfc2df93ef4dcbe3e3a20973a32b,827889,Sealace Sarong,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,016ecdb7abf6d9b4a18937534ad54c611fbcebf786ada578f1416b88644d5c13,604334,"Korshem, Crossroad of Elements","set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,018024fb64c3a228a7719e222a1e1d92944051121a35f7dd7080500c2af29564,602076,Runeblood Barrier,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,01e53bf9421f85de7e1b6c978f9263e57f3efa25321532f2244d4faaab390d0f,872739,Dash,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,026b2cfcfccc439d1fe2fdb0a7a5312d030affee5edfb1a609c019a78329bcff,752008,Blade Flurry,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,02860de4385a10c5486927881e2cb291c37992a4157ec4d1fb534434d2a50c09,875167,Tome of Divinity,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,02a3dc070b03f7e19e9aaab156c7275f82e445c16433d3f4f70c9a9d5578db5c,790966,Channel Lightning Valley,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,032b5138f4f2756985b519556eb102b2bc7ed3cf6e922ec4a754e44f4d5320bd,604828,Lord Sutcliffe,artwork_variant,Enrich the exact printing/artwork variant before provider matching
fleshandblood,033d79ad3631ae81e31db066d94a79637029b85fd1ef3b8ba7cc50b8d5245cc5,600070,Wrecker Romp (Blue),"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0358bf08c954a4705dddfc32c09267c18b5ba5fe25347c148b51b861bfc3e471,750865,Graven Call,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,036a750629e87b540f76724b7e0cafd677af5bb1bd599aab708de0d77005d817,807480,For the Dracai,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,03e106531eb22c9b19113a64c80cf5e776976b1dcb32be3ac1d403e361a72330,855298,Bluster Buff,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,040758d7ca4acfca079e80ed836fb30b897ba15ba311876a66cca996f3a0b5c1,807475,Blood Runs Deep,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0420f22c4cb47ab02c24d557fb60249853d975e2daf6abd22d813d047544a2cf,669861,Blaze Headlong,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0463683b131c72e293a09ab6a30779df69a2525fd9a2f62175378d10d5b5b1a4,799955,Spellbound Creepers,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,04bf3ee10ae9397a44ceb8da687fbbf33ab963a9cf5981d7a9a81387f6c4f7b9,734362,Evo Mach Breaker,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,04c60b153eb789f87e6c8fcf00fd8243e6bac14ade9cab278e38dd8d161d3417,600714,Ancestral Empowerment,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,04d6a15840d99dae66690d1bd236dfbee0fd0d001707835d62515b5d3d982e8f,604789,Fyendal's Spring Tunic,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,04f7d5024963169cab1d687df141dc8bfdd540c48b93dfb9584ae723576c10f4,743270,Apocalypse Automaton,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,04f9085f4a9a3bb4329de2afbe1211b24f3bae65c51df495d32316a11bf4cbfb,806667,Schism of Chaos,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,053ec4ce8d91d6d4eb9b1dbd1091ac17a3e3bf10979fd077fde8de359016b54c,601002,High Octane,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,055355ca1a8bc02ecea00d14f444050475ce1fe92df5232b97fab05bd62c9842,840692,Clash of Bravado,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,057c88bb19196eb1b34656558fe03799f6a2d7661acd618da8fee0843269ad10,806865,Provoke,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0591c4d98a19b5647c31062fa3f68a47e0302c35d00e5b8a95176dbf532f851e,668106,"Fai, Rising Rebellion","set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,05bd08e239c9c85de4c6941809e5213c62f2e38733d1e44458bdd839dc12d66e,740250,Civic Steps,artwork_variant,Enrich the exact printing/artwork variant before provider matching
fleshandblood,05c04dd2a0860b2fc428dde2f5c39c42e2eaf89921d7a6b758b52eb7adf5ea20,752195,Ancestral Harmony,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,05e775bfe07cd168369eea8599cef84c4f5030e95417a8bf158864e344ae2801,662338,Invoke Azvolai// Azvolai,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,06277082422317601b0fe5023d7ad7bdc599c6981025756e5c98d103dc7ce415,822640,Tide Flippers,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,06556c01758ea2c7068fa601d6d55bcb056d85053e099c6485ed7fb6da384600,751511,Ripple Away,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0668f1349a07050051d3fcdd659ff65568b0bc453741817791a75e034a010b8f,751334,Grains of Bloodspill,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,06af578b8cd108c19c63bc35089619e9c9ff852eca2c0301c7166fceb0122629,601211,Robe of Rapture,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,06d90bfd28a71e048e252bea89c1938c11c47da86eda6aa2006e9a349a2b03c5,710737,"Theryon, Magister of Justice","set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,07058a6bdbefebf7ce4531016dace3de17f4faff798d2d0ea5ef3f939de77cf3,604848,"Viserai, Rune Blood","set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,07190028364252900dabe132a80a7176e74ed9ba1a1ed62fd92785d4f9eec489,787109,Sigil of Conductivity,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0739bace580b52e443e59acb48f3086117a762c81291cbfcc272eeea6c967d53,872919,Wild Ride (Blue),artwork_variant,Enrich the exact printing/artwork variant before provider matching
fleshandblood,07515fec973fdbf67f3163592325ea545ad78eb287f52c3ece48fd3edddb9605,786991,Barkskin of the Millennium Tree,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,078d425d239789484774721e24a777c4868418efb70af61a4bc56d53596b9c70,843952,"Scurv, Stowaway",artwork_variant,Enrich the exact printing/artwork variant before provider matching
fleshandblood,07a875df6f7db2dc4f25977552b19fcba4d33fc6db3f753e70aef9543cf88c43,768921,The Grain that Tips the Scale // Inner Chi,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,07c9eb083247d910f55c227a69332f2dbc6574f3b27e04c92d6bb61515803de7,600082,Primeval Bellow (Blue),"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,07ffa630f0bfb26658c19dc620fd1222da9c2e3580399aff69d403122e0cf6ed,800289,This Round's on Me,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,081a202f1d79bd59295d535cf43f51032e7116d1f9ac9bc00b4c3de5edefef44,684930,Celestial Kimono,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,083038958133cd366e462ce4b7cb237b62b45e5e2418030d25603ce16183bb1c,872740,Teklovossen,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0846685f5d0c328e0512f8f74b548573f3a1d75c303814a45eb4fee65cf3e551,600336,Potion of Strength,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0854da27b465ab402dc278613c6b4b608efbe2009c1c1ddff9a908f5d42bb2df,604154,Heart of Ice,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0867b3e3249b3ead9f347d26ee92e01b6c1900a5284410bd5baf22071b083079,768919,Stir the Pot // Inner Chi,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,08b427910e349d01b70b8975a29dd3ad3d79b638922fa34981fde74162174b98,872746,Oldhim,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,08c2d9f47f2bb412508e12179365b8e1df6e0897ca62a895e11e110bf7b1087d,855299,Chest Puff,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,08e11242bfe2f6811868c94631de1c0f4865de9beedb8d4e86b74eb76d4eabf7,766917,Iris of Reality,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,08e5906e9aae33364e07b4417e38682a043613923cb9ca3af9c47cc80cc2ea56,827408,Gold the Tip,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,08ed3366234d6f5bea438a595c1d74d9736da923b54e6dba9d86be7f2adee99f,600425,Sink Below (Red),"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0911ca5209898c3208480516a2fdac683b0f524513cd210592db484bf079926f,602178,Aether Conduit,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,09146bce1b04d9b84e0af6faee55cf1d08aef9af53b002cf59163b0eb703cd9f,659119,Even Bigger Than That! (Blue),artwork_variant,Enrich the exact printing/artwork variant before provider matching
fleshandblood,091c5c9e41799b30cfa7d796f1346a5c900051b5e3fafb9d8911b775fa4c7b46,669865,"Hummingbird, Call of Adventure","set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0921cbb272c675675ceff56096feb28b6c3245cab506d3d551f3546bffb7f49a,682486,Leave no Witnesses,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,092f5b552f98fcd4621c7cd0b85a63ac3e2a403a9e9cc25be3dbc138ba24e4f9,800275,Flick Knives,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,093187cdc573066bf720a8d0d0bcc0770305df27de46f5d5e93277adc0c81ceb,600219,Whelming Gustwave (Red),"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,09d5ec5d6bdd9b6eb4c22d5a54b93e56e9be0fcada3b98943e90d0249855b46c,861142,"Florian, Rotwood Harbinger","set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0a24864368a6a67691f10f1ea986934f798ce453c88af37f779a8379d9a10980,604869,"Levia, Shadowborn Abomination","set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0a9cac1f49a0175272f3bfdcc83aad8300d5f94c61147250f1bbe853266242ce,768907,A Drop in the Ocean // Inner Chi,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0b10e526ffae2b9d6465294d70c5be4ffa0c0ed3de8a861e51368e66a23b36cd,872983,This Round's on Me,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0b4ce9246aff47bdc6a17a3639ee6de7f3b67b09bfa057150c2068b31603cf25,872884,Evo Beta Base Head,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0b51de7adf63225da269bb5bdd2496f784e5c37cf127f09cd242e057efe3dea0,600106,Staunch Response (Red),"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0b5bec4599ecee8b1dcbf049d94a62d71fabdab28d1ccd9e727d56021b89e068,884439,Boltyn,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0b7586fb3eeccef1fa76a4b0794aa53ee4a38cfe73c339402a568b3af8b43745,872735,Rhinar,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0b7e86564c61d61b713b08e7a6085a27d47719f8e0adc3615e94fc122b145059,750867,Coercive Tendency,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0b9c5dba47142a044c4e75486cc9436fb36654af49328ea878cdde0f0adad0e8,601077,Endless Arrow,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0bad2b7e1ce67c154ded1a5a586485762bfacc89d3601ee9fa82802cd1de298e,600643,Spinal Crush,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0bec2c5152bccd0aa45ce9b24d6b4af981c340dd87550191dc13cfcd3d34b1f3,684968,Crown of Dominion,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0cb6f0391c063e0f6dadd76682038be4e2898524fbebcf9e559f9a3a210bcdd0,695764,Crucible of Aetherweave,artwork_variant,Enrich the exact printing/artwork variant before provider matching
fleshandblood,0cb924e9bceb7a630a68ac482e664c761a5ec55d445fa60df0e0209c316d6faa,659116,Dorinthea,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0cf8ffd6bf235a3737d33ec26a9cf7901148a05667c7b7a9070f307a2f6ef297,602089,Gorganian Tome,"set_code,collector_number,artwork_variant",Enrich the exact printing/artwork variant before provider matching
fleshandblood,0e10ddc44af9f45d4513a34c09d528a4169267ddb65022e1cc61568a0b5a44ff,695760,Mask of the Pouncing Lynx,artwork_variant,Enrich the exact printing/artwork variant before provider matching
fleshandblood,0e19c58d6c839a49c403dbba7ffbc4a619a007e097afe5aa6012f78d2fd2700e,882029,Paragon Plate,artwork_variant,Enrich the exact printing/artwork variant before provider matching
