source_row_key,status,match_method,cardmarket_product_id,cardmarket_name,finish,provider_card_id,candidate_count,reason_code,evidence,cardmarket_url
1d3854289f5a8c6589673f0c4d1f871ad3ca8a9228ce584bc965423ce6cbac5a,exact,direct_marketplace_id,14921,Incinerate,foil,38df2956-8588-4da7-b092-c0ea752b2979,1,,cardmarket_id=14921,https://www.cardmarket.com/en/Magic/Products?idProduct=14921&isFoil=Y
1d3da3b3737696939d2e816e9c0673d63df5b76f785e7f4348ae1abd7cb6d200,exact,direct_marketplace_id,523600,Topdeck the Halls,foil,461d92f4-7071-4f6e-983a-350e00181034,1,,cardmarket_id=523600,https://www.cardmarket.com/en/Magic/Products?idProduct=523600&isFoil=Y
1d3ed7f794287f804a8dab6aae0174f99aec127e72e5c558217cfdf28e01ab8c,exact,direct_marketplace_id,705033,"Gyruda, Doom of Depths",foil,f38301d1-d9c9-4487-9350-24808ee381e3,1,,cardmarket_id=705033,https://www.cardmarket.com/en/Magic/Products?idProduct=705033&isFoil=Y
1d40b607c4aeb2caf08e107cd5a5687b716f1af172b7dca2f9f740e77d78ad30,exact,direct_marketplace_id,683940,Elvish Archers,nonfoil,46b0d590-1ed6-4966-bf84-dddb0f0538d9,1,,cardmarket_id=683940,https://www.cardmarket.com/en/Magic/Products?idProduct=683940
1d43ef311f672de59b4c0b581f3ba88bb214e78b013db19115e52b5738c923c2,exact,direct_marketplace_id,710809,Sen Triplets,foil,3bf7f7eb-4e29-40d1-acc7-a6819f64771c,1,,cardmarket_id=710809,https://www.cardmarket.com/en/Magic/Products?idProduct=710809&isFoil=Y
1d45c931e8bef468bdb900c064bafe320c45d36f7ff0e176316775cba6411541,exact,direct_marketplace_id,788195,Enduring Innocence,foil,7aca1ee8-c1ae-4052-b9d0-1a2903f61c88,1,,cardmarket_id=788195,https://www.cardmarket.com/en/Magic/Products?idProduct=788195&isFoil=Y
1d4ef09c3f3213469fb332f0fc1d24acb66f6bf920f65a29761e201a4dfb2d77,exact,direct_marketplace_id,833896,Gemstone Caverns,foil,a8eaadbb-2f83-4fc5-8e69-5b31b48eb254,1,,cardmarket_id=833896,https://www.cardmarket.com/en/Magic/Products?idProduct=833896&isFoil=Y
1d4fadb3d13da93b05b8976f96f64870657d3a8c59238ff5b9c55d0796432a5d,exact,direct_marketplace_id,796594,Fiend Artisan,foil,50a31dde-29b0-4c6f-b345-ae3c984cd1c7,1,,cardmarket_id=796594,https://www.cardmarket.com/en/Magic/Products?idProduct=796594&isFoil=Y
1d505660718b991380176f7dd3c78b2aa6de1d14119c49c95acf7691eee82281,exact,direct_marketplace_id,284420,Verdant Catacombs,foil,2e37ee29-7e51-4577-8354-499cbb772af0,1,,cardmarket_id=284420,https://www.cardmarket.com/en/Magic/Products?idProduct=284420&isFoil=Y
1d505d36194a693a756f2ca437ca19f88cede34f5148de98ce7b1e08000e3fb9,exact,direct_marketplace_id,807303,Sunbillow Verge,foil,c92a7ca5-a25b-4888-a319-6e176ab4d0ce,1,,cardmarket_id=807303,https://www.cardmarket.com/en/Magic/Products?idProduct=807303&isFoil=Y
1d522515c1eb580e005e58f93b711f8024ed05b9016d090cf2697b7afa0e05eb,exact,direct_marketplace_id,18008,Auntie's Hovel,foil,098685c9-cd85-4279-a3b5-b495485bba35,1,,cardmarket_id=18008,https://www.cardmarket.com/en/Magic/Products?idProduct=18008&isFoil=Y
1d527a22d14a7bddef87d9e8d9065752ed6295543c997507467cebe30b5fa5b2,exact,direct_marketplace_id,680657,Command Beacon,foil,214ed19f-65c4-4459-9bb9-65156a62e84d,1,,cardmarket_id=680657,https://www.cardmarket.com/en/Magic/Products?idProduct=680657&isFoil=Y
1d5912b7090731c88ffa367b00d176a647d3624ad712a7472719886964c06947,exact,direct_marketplace_id,674259,Utopia Sprawl,nonfoil,5f04c8a2-dcdd-4e87-85d3-9841561cdcdf,1,,cardmarket_id=674259,https://www.cardmarket.com/en/Magic/Products?idProduct=674259
1d67696760c9c6de084f7bbb1504e2247d33ac339d5be91d864d44bbcad6d793,exact,direct_marketplace_id,249520,Tsabo's Web,nonfoil,7345b088-b89e-45b5-82ce-77985eeff174,1,,cardmarket_id=249520,https://www.cardmarket.com/en/Magic/Products?idProduct=249520
1d6b9c0804cfeb746ebe1d3228c87c1750440b9e73d108e780f5c4cf7b290daf,exact,direct_marketplace_id,5347,Ley Druid,nonfoil,f9232508-d363-4ef3-987a-741f6bff331f,1,,cardmarket_id=5347,https://www.cardmarket.com/en/Magic/Products?idProduct=5347
1d7676160c5a41a2f7811efe0a8b8393af2cc37d33902ba7f042c96b2a02ba66,exact,direct_marketplace_id,13362,Dizzy Spell,foil,6e0db10d-fb6d-44df-9ff2-6f1e0e8f8209,1,,cardmarket_id=13362,https://www.cardmarket.com/en/Magic/Products?idProduct=13362&isFoil=Y
1d7a6989e2718efc48f2bd6c41835d7d5df140eeab1afd81aa4b4e98f7993113,exact,direct_marketplace_id,966,Urza's Tower,foil,86c6dc88-ef09-4b37-b9e8-c483cccd0e0e,1,,cardmarket_id=966,https://www.cardmarket.com/en/Magic/Products?idProduct=966&isFoil=Y
1d7d86bc477efe4b069bde4b2d222b9ad7675b5dfe1bd8e448e277d5a954eec9,exact,direct_marketplace_id,5490,Kormus Bell,nonfoil,3f4ef7a1-148d-44ac-89ed-0ef379cca0c6,1,,cardmarket_id=5490,https://www.cardmarket.com/en/Magic/Products?idProduct=5490
1d83067008a77b343b05f3e092bfd6916372c0ecea2abeb430d62809f350bcd7,exact,direct_marketplace_id,773567,"Tamiyo, Inquisitive Student // Tamiyo, Seasoned Scholar",foil,de7f58e4-c7f8-459e-8901-fedfefc957fa,1,,cardmarket_id=773567,https://www.cardmarket.com/en/Magic/Products?idProduct=773567&isFoil=Y
1d839ee6f2466b121c089a7add8f5daf1809f97844384be3d7f6ba6c8828b41e,exact,direct_marketplace_id,828889,Vincent Valentine // Galian Beast,foil,4287bbc3-df6b-453f-8d60-a929be013f30,1,,cardmarket_id=828889,https://www.cardmarket.com/en/Magic/Products?idProduct=828889&isFoil=Y
1d83b5d98ce98d24edd8684576670bdc23ba137e858e3bf49d3656c631d6d46a,exact,direct_marketplace_id,789736,"Aesi, Tyrant of Gyre Strait",nonfoil,197f1c07-e570-42f9-9cb1-bf67634d765d,1,,cardmarket_id=789736,https://www.cardmarket.com/en/Magic/Products?idProduct=789736
1d91ee5b453d55ac835368d2dc3a47a12ff51948588b5be9fcc4820104bc1efa,provider_missing,none,250417,Bear Token,nonfoil,,0,CM_ID_NOT_FOUND,,https://www.cardmarket.com/en/Magic/Products?idProduct=250417
1d92c1adbad08626558c61ab11c520afe0d2e45f3ceabc88a363fd1717cf51ca,exact,direct_marketplace_id,375009,Sword of Truth and Justice,nonfoil,2be8d24e-1370-4e85-90f2-66b6d6e9c4a4,1,,cardmarket_id=375009,https://www.cardmarket.com/en/Magic/Products?idProduct=375009
1da5fd28aab9d0297debbd1c0eb2b1a398ffb933f79406bcc92a2ecd7ced8b98,exact,direct_marketplace_id,834215,Watery Grave,foil,d854480d-a163-422b-a3dc-54dffd7b3eab,1,,cardmarket_id=834215,https://www.cardmarket.com/en/Magic/Products?idProduct=834215&isFoil=Y
1dac8a63686311a5f10e7eb485fddc92bf0b58090b5c35b6d86c43d34a93757a,exact,direct_marketplace_id,851598,"Cloud, Midgar Mercenary",foil,2903fbcf-1f10-4518-9f7f-6b61d9b6552d,1,,cardmarket_id=851598,https://www.cardmarket.com/en/Magic/Products?idProduct=851598&isFoil=Y
1db017e0285950147b03ed7fac1ddc5863f93d675a73f648804c96255d56722c,exact,direct_marketplace_id,495004,Ancient Tomb,foil,880ffa23-ed71-4f39-aa66-0953a1f20fe9,1,,cardmarket_id=495004,https://www.cardmarket.com/en/Magic/Products?idProduct=495004&isFoil=Y
1db5c55bc663aeeb02467af1eef4503beb13ae3f07eea2056f5f16edcd9196c5,exact,direct_marketplace_id,511130,Blasphemous Act,foil,b8ddab6f-0d13-4ec7-908d-54edb09b5727,1,,cardmarket_id=511130,https://www.cardmarket.com/en/Magic/Products?idProduct=511130&isFoil=Y
1dc12a1f056e1a9dc8d17f10c3dc77cbddd08aae3370ea5cb08571d8421e5975,exact,direct_marketplace_id,2145,Pulsemage Advocate,foil,0dce0e8f-9ad6-42b6-af61-c883613efc97,1,,cardmarket_id=2145,https://www.cardmarket.com/en/Magic/Products?idProduct=2145&isFoil=Y
1dc41a998cf8f068591a412f34a0bb93f648a9e69d973c49aa99f2312e21e1a0,exact,direct_marketplace_id,451928,Drannith Magistrate,foil,98b0a4a8-9319-451b-9b79-b0bca7a41e91,1,,cardmarket_id=451928,https://www.cardmarket.com/en/Magic/Products?idProduct=451928&isFoil=Y
1dc4924acff230c30527797e67d8f78c73da43a33a9f3173a54e7a53d8f4aafe,exact,direct_marketplace_id,245819,"Sheoldred, Whispering One",foil,3bb8347b-8663-40b8-bdfb-411236d2efc8,1,,cardmarket_id=245819,https://www.cardmarket.com/en/Magic/Products?idProduct=245819&isFoil=Y
1dc840860255d63d64362140d991f7252938ad06f8e2c602506048e98b5bbec7,exact,direct_marketplace_id,10801,Ancient Silverback,foil,49651dd4-a489-42d3-b4eb-51f5353b334e,1,,cardmarket_id=10801,https://www.cardmarket.com/en/Magic/Products?idProduct=10801&isFoil=Y
1dc94ae240472a12fd1793574b65e0287b600acf9ceb1dad43d527461fdd3b4f,exact,direct_marketplace_id,295863,Liliana of the Veil,foil,7125336c-4c2d-47a0-8caf-b755f4954176,1,,cardmarket_id=295863,https://www.cardmarket.com/en/Magic/Products?idProduct=295863&isFoil=Y
1dc971b068d1d03b957bf68e8583a2b1a27f5b9c2cea184d0a72f4931558a662,exact,direct_marketplace_id,5230,Volcanic Island,nonfoil,0324641d-af55-4c53-b4dc-c8262e967da5,1,,cardmarket_id=5230,https://www.cardmarket.com/en/Magic/Products?idProduct=5230
1dce11113222ac6e2743bcb4d19de3194b9feedfdcda91ccce4e96b74b4b4413,exact,direct_marketplace_id,285739,Daxos the Returned,nonfoil,4abe142e-7e87-464b-be2a-ad2fc7aebd51,1,,cardmarket_id=285739,https://www.cardmarket.com/en/Magic/Products?idProduct=285739
1dd2dcaf65acd0aeb61fceb22d8db6c02979eefac209f4a00ee8f46588405894,provider_missing,none,299795,Preacher,nonfoil,,0,CM_ID_NOT_FOUND,,https://www.cardmarket.com/en/Magic/Products?idProduct=299795
1de48ac9f9079931fabed2d8314cf8114d2db8d304a5862f9d3be5690829ab0b,exact,direct_marketplace_id,685827,Wall of Air,nonfoil,0b52072a-32a0-49c8-abaf-f46408ec9f94,1,,cardmarket_id=685827,https://www.cardmarket.com/en/Magic/Products?idProduct=685827
1de4c0c1c07d72fc2504daeee674eb04a68e7856ec6f5d2076ef2cea1101834b,exact,direct_marketplace_id,685768,Pearled Unicorn,nonfoil,aaa934d1-fe95-4f5d-b6c7-53c3e246d2b1,1,,cardmarket_id=685768,https://www.cardmarket.com/en/Magic/Products?idProduct=685768
1de9afd7a6c573c1a031b3b4c40d65224977cb26ee25379d9e5c987b3dbd3d18,exact,direct_marketplace_id,485934,Blood Moon,nonfoil,d35575d0-0b10-4d1b-b5a2-a9f36f9eada4,1,,cardmarket_id=485934,https://www.cardmarket.com/en/Magic/Products?idProduct=485934
1dea7a4040ab900442d0d7635a7e2db71d8f6dd12d3057f062271475e4440311,exact,direct_marketplace_id,13897,Lotus Bloom,foil,73127ee0-9a0c-48fa-9c60-b4c600ace8f7,1,,cardmarket_id=13897,https://www.cardmarket.com/en/Magic/Products?idProduct=13897&isFoil=Y
1df5ace8f1603a07099dcea690e28a31ba42efd65664f8f5b25519fe956e3748,exact,direct_marketplace_id,374967,Altar of Dementia,nonfoil,169356e0-46dc-4096-8e66-36726454f104,1,,cardmarket_id=374967,https://www.cardmarket.com/en/Magic/Products?idProduct=374967
1df5ed1759c2edea4693a3654848922ae94086d4d30bded1f28f4ab091b1459e,exact,direct_marketplace_id,584925,Tainted Adversary,foil,88e07d94-93fe-4827-b4e0-f73dc1962b9a,1,,cardmarket_id=584925,https://www.cardmarket.com/en/Magic/Products?idProduct=584925&isFoil=Y
1dfa38256898be2657dde4811df55f222c1082ba55db49d0bf463916b479673e,exact,direct_marketplace_id,716028,Orcish Bowmasters,foil,de2de055-5246-408b-80fe-cd01688c145e,1,,cardmarket_id=716028,https://www.cardmarket.com/en/Magic/Products?idProduct=716028&isFoil=Y
1dfb5fd2ca7cd67680b2a4529c98646e404877bcc557a73c94aa7f52fb8d1194,exact,direct_marketplace_id,300282,"Arahbo, Roar of the World",foil,81dc3d00-97cd-4549-b5a4-15a1e08767f5,1,,cardmarket_id=300282,https://www.cardmarket.com/en/Magic/Products?idProduct=300282&isFoil=Y
1dfb856e4eb7efb58107b078a90f3c3a1694f4a0485cedab4aedd89bc4fe47a0,exact,direct_marketplace_id,728535,Omniscience,foil,5249f9dc-d5e2-4e1f-b7da-8fcbf574f276,1,,cardmarket_id=728535,https://www.cardmarket.com/en/Magic/Products?idProduct=728535&isFoil=Y
1e026404981d21e087145f06bdc5dbe11859398e3493c4ffbed5155af5b0e031,provider_missing,none,272825,Swords to Plowshares,nonfoil,,0,CM_ID_NOT_FOUND,,https://www.cardmarket.com/en/Magic/Products?idProduct=272825
1e08a428b3264f1bb675f9fe8322e8cf2e12c14c7c3bce342e174d64daaaf34f,exact,direct_marketplace_id,486159,Sword of Body and Mind,foil,5cc0b4eb-8ee9-4213-8194-02e7d63428d3,1,,cardmarket_id=486159,https://www.cardmarket.com/en/Magic/Products?idProduct=486159&isFoil=Y
1e0a21a8e2c7cf6ea42942e61a242930bdc8a1e55bef4c60fdd343bd51a08dc3,exact,direct_marketplace_id,464479,Mountain,nonfoil,05712bcb-eb67-4e84-a640-7e507675756a,1,,cardmarket_id=464479,https://www.cardmarket.com/en/Magic/Products?idProduct=464479
1e0c0b2b077580c2c1d2fcb6d8d112607fce544395b04e4ce922fe89a7cac7fc,exact,direct_marketplace_id,770425,"Azusa, Lost but Seeking",nonfoil,48b25568-46e9-4f4e-a4b5-7f371314e49e,1,,cardmarket_id=770425,https://www.cardmarket.com/en/Magic/Products?idProduct=770425
1e0e0dbd44268796a4a9c120d8d126a501c8c0c7f413f6119334d6de7ff98e4b,exact,direct_marketplace_id,245912,Geosurge,foil,118b7aa3-bb05-4691-978e-51486435bf05,1,,cardmarket_id=245912,https://www.cardmarket.com/en/Magic/Products?idProduct=245912&isFoil=Y
1e0f362221538a5929bdc8488a4b8ce5639c4c5a45f6640a70b0b2550a6260dc,exact,direct_marketplace_id,2172,Mental Note,foil,1f343724-6ecd-494f-8bfc-93676af4e173,1,,cardmarket_id=2172,https://www.cardmarket.com/en/Magic/Products?idProduct=2172&isFoil=Y
1e106ee01a91f27e679431a7521ad8e85fcebcd24e3b1c86bd7aca4a75092027,exact,direct_marketplace_id,455008,Raugrin Triome,nonfoil,02138fbb-3962-4348-8d31-faaefba0b8b2,1,,cardmarket_id=455008,https://www.cardmarket.com/en/Magic/Products?idProduct=455008
1e1302b74605e0ba8e6abbad64501c049c2b286325578a32af58bf5871a4368c,exact,direct_marketplace_id,748716,Deathrite Shaman,foil,dd4341f7-c455-463e-9064-f0c215152ba9,1,,cardmarket_id=748716,https://www.cardmarket.com/en/Magic/Products?idProduct=748716&isFoil=Y
1e14a0553e7a4f3d32e272d2143fbfc26a8d2e56605b63b7277cdc0b5dfe88c2,exact,direct_marketplace_id,482864,Cyclonic Rift,foil,f9baef6e-a086-41d4-a20e-486f01d72406,1,,cardmarket_id=482864,https://www.cardmarket.com/en/Magic/Products?idProduct=482864&isFoil=Y
1e1765abb5b4c0f818e9c3dd5a2d5da417b5f769f9df76f84c0413c1141fab76,exact,direct_marketplace_id,14820,Infernal Spawn of Infernal Spawn of Evil,foil,4033e627-9c4f-4b36-adfc-1afe97174c98,1,,cardmarket_id=14820,https://www.cardmarket.com/en/Magic/Products?idProduct=14820&isFoil=Y
1e181ef4a1a92026b8ed22f33ef59e0f2f086f6bb1e488a1a609a620247a38b2,exact,direct_marketplace_id,743284,Castle Ardenvale,foil,ebaa3b73-abb5-4ad4-a4c7-4b9f358db2c6,1,,cardmarket_id=743284,https://www.cardmarket.com/en/Magic/Products?idProduct=743284&isFoil=Y
1e1a9d858b4f429a4cadad9c59f4b1c25ce5a926a1e18eb81d2325cf85edbb16,exact,direct_marketplace_id,680659,Fabled Passage,foil,5227dec4-5015-462b-94e9-a1dda8b9de49,1,,cardmarket_id=680659,https://www.cardmarket.com/en/Magic/Products?idProduct=680659&isFoil=Y
1e1c93b9aeceaf06c6e574d639741c6e53c20273b37724ffe19261c1a250f4ae,exact,direct_marketplace_id,883103,Brain Freeze,foil,a66d7e4c-f268-4596-b2ff-f215ec162cbc,1,,cardmarket_id=883103,https://www.cardmarket.com/en/Magic/Products?idProduct=883103&isFoil=Y
1e1eb51e835faf77e8b0859643363abd40da5233caf8e2804751b3a642c65c62,exact,direct_marketplace_id,814620,"Wilhelt, the Rotcleaver",foil,afac914c-3277-4907-b10d-6ac1b92e605d,1,,cardmarket_id=814620,https://www.cardmarket.com/en/Magic/Products?idProduct=814620&isFoil=Y
1e276ef56a8c8b945039133ba86d1e779354238f871679dae75439675d7df6ca,exact,direct_marketplace_id,664074,Imperial Seal,foil,f6ef9e68-0d77-4b56-b03c-b520f4af4c01,1,,cardmarket_id=664074,https://www.cardmarket.com/en/Magic/Products?idProduct=664074&isFoil=Y
1e29517f2b3de2c819c48043fdb4c7049e8332d7c9e82a87a8a625354a875e16,exact,direct_marketplace_id,292633,Aether Vial,foil,b3205343-03f8-4ffd-8bbc-6df1ae5621b4,1,,cardmarket_id=292633,https://www.cardmarket.com/en/Magic/Products?idProduct=292633&isFoil=Y
1e29e484518a9e4080ae7b64a4cae976ec93eb9d16e9ba28e7dc9dd729757954,exact,direct_marketplace_id,669866,Persistent Petitioners,foil,2bdd502a-2c3e-4f4f-a206-4bccf175ca11,1,,cardmarket_id=669866,https://www.cardmarket.com/en/Magic/Products?idProduct=669866&isFoil=Y
1e2d4d6a9d3c49db781398747042379688a62fa870874511cebdfd845a01e665,exact,direct_marketplace_id,19124,Devoted Druid,foil,820e2f07-f637-4144-b45a-0e1430dcf55e,1,,cardmarket_id=19124,https://www.cardmarket.com/en/Magic/Products?idProduct=19124&isFoil=Y
1e2deefca225dd5a9c3d68fd2a10931b66a50a99f11945d8fc951aec2a7d1547,exact,direct_marketplace_id,451228,"Kogla, the Titan Ape",foil,a1a5905f-4d53-4f7e-8af8-3d802978ec03,1,,cardmarket_id=451228,https://www.cardmarket.com/en/Magic/Products?idProduct=451228&isFoil=Y
1e33315589af11cfa58397e64e8f45d3aeadc147f6d713d7c76e8d2dee3a8030,exact,direct_marketplace_id,7274,Tetsuo Umezawa,nonfoil,8384f87b-26c2-45b7-98ef-352c384f205e,1,,cardmarket_id=7274,https://www.cardmarket.com/en/Magic/Products?idProduct=7274
1e3e705cc2f6a87820432936b87f4aa2ef240f602cd9b124552b23a0712e6468,exact,direct_marketplace_id,3687,Teferi's Moat,foil,9ed5845c-ef6d-4a7b-b725-b09d3e9bbc17,1,,cardmarket_id=3687,https://www.cardmarket.com/en/Magic/Products?idProduct=3687&isFoil=Y
1e3ea4214d40fa7390dbda1bd76bd6f485b3f183e9096f0a39f0a6717ff92851,exact,direct_marketplace_id,6795,Dandân,nonfoil,414d3cae-b8cf-4d53-bd6b-1aa83a828ba9,1,,cardmarket_id=6795,https://www.cardmarket.com/en/Magic/Products?idProduct=6795
1e3fb5028a2894f779e8ede991b93b0da4ab96584a56824137858ac68ab37be0,exact,direct_marketplace_id,546746,Reclamation Sage,foil,c6fba2e4-ea27-4ef0-9b27-bc61a7c6b0ab,1,,cardmarket_id=546746,https://www.cardmarket.com/en/Magic/Products?idProduct=546746&isFoil=Y
1e46b0cd6fef576dbc9425c451a991b054fad9fe9458849b03ad3742a538f857,exact,direct_marketplace_id,675381,Darkness,foil,ed94c73e-25d3-43bb-bdaa-b05f9b972216,1,,cardmarket_id=675381,https://www.cardmarket.com/en/Magic/Products?idProduct=675381&isFoil=Y
1e48dc09e067f070e3f1ee64dc8c1884797fd524629cc95560d873c24f95a609,exact,direct_marketplace_id,18239,Man-o'-War,foil,85cdce78-2c97-4078-88a8-5b82f5867c96,1,,cardmarket_id=18239,https://www.cardmarket.com/en/Magic/Products?idProduct=18239&isFoil=Y
1e5043434450f63d3c1e02fbd133365bdb19a52fe1a5b874c970a1ff8cdeb82c,exact,direct_marketplace_id,748626,Blood Crypt,nonfoil,0994aef4-b341-45f4-8881-523565a5956e,1,,cardmarket_id=748626,https://www.cardmarket.com/en/Magic/Products?idProduct=748626
1e5b5291e2b991c10e024dd2e660e605d46b402015f2c862c4852400ec68ca5e,exact,direct_marketplace_id,262933,Silence,foil,1c2b13b1-31f0-4676-88a7-53f3a190e9a2,1,,cardmarket_id=262933,https://www.cardmarket.com/en/Magic/Products?idProduct=262933&isFoil=Y
1e64e9ec74252ad6b4ccaae330292150cf4836d2e17fd8ae680453c407db0240,exact,direct_marketplace_id,15230,Copy Artifact,nonfoil,b112cb69-3b6f-42dc-b6ea-6537492adb95,1,,cardmarket_id=15230,https://www.cardmarket.com/en/Magic/Products?idProduct=15230
1e68f391bf160ea0e741ebf099a461139a51fc4859bd7bb2478faaad93e12025,exact,direct_marketplace_id,883078,Emeritus of Woe // Demonic Tutor,foil,26156da4-1ec3-4702-bded-9868af3026b5,1,,cardmarket_id=883078,https://www.cardmarket.com/en/Magic/Products?idProduct=883078&isFoil=Y
1e69fd2cc448b460e9ee7753aa51e247e26a549ec70c174f76fc253a5bcbfa41,provider_missing,none,300005,Divine Intervention,nonfoil,,0,CM_ID_NOT_FOUND,,https://www.cardmarket.com/en/Magic/Products?idProduct=300005
1e70a946782c66dfc2d014be246ca1f0d72fb706cd22ca3e88d1be7e46caff52,exact,direct_marketplace_id,930,Coat of Arms,foil,a3995426-2baf-47aa-8111-de07e65f64b4,1,,cardmarket_id=930,https://www.cardmarket.com/en/Magic/Products?idProduct=930&isFoil=Y
1e71139794e64464bdf139cf5175a4fd026bee35370b8129bbca5c84f4a1225b,exact,direct_marketplace_id,5477,Gauntlet of Might,nonfoil,da248001-ed75-4b68-9532-37d3cd5afc4c,1,,cardmarket_id=5477,https://www.cardmarket.com/en/Magic/Products?idProduct=5477
1e724ce421ace99d1b1885de7a2d75072cf3bb8b155518db1a568d2eed0dde99,exact,direct_marketplace_id,776213,Sol Ring,foil,65b145dd-8529-4bff-b381-b4be53f24b54,1,,cardmarket_id=776213,https://www.cardmarket.com/en/Magic/Products?idProduct=776213&isFoil=Y
1e75adfcd8e79d66884afc2dc99fb1e307a51fa942227a4958c06fa9fb25c8b1,exact,direct_marketplace_id,739776,Dinosaurs on a Spaceship,foil,8c8bfda3-ea87-470d-94eb-0951b7f4ab1c,1,,cardmarket_id=739776,https://www.cardmarket.com/en/Magic/Products?idProduct=739776&isFoil=Y
1e7b5082b0f99c4651cd7ce1ee5c9e102b3ef7edecf51386b3bf6582c16e516b,exact,direct_marketplace_id,2576,Tainted Pact,foil,c513f51b-a0db-4c08-8acc-1e91060b93b7,1,,cardmarket_id=2576,https://www.cardmarket.com/en/Magic/Products?idProduct=2576&isFoil=Y
1e9c22ef80c4efe8dd8a411e62d1dec0ca96aee299ceb636e1750d033d71f76e,exact,direct_marketplace_id,717962,"Shinka, the Bloodsoaked Keep",foil,f6cd3fbc-908d-4653-a133-e35843a5ac65,1,,cardmarket_id=717962,https://www.cardmarket.com/en/Magic/Products?idProduct=717962&isFoil=Y
1e9c74f79709b80e2b0aface7fcfc850319cf883242132703b9435b8ca9391cb,provider_missing,none,279385,Orcish Veteran,nonfoil,,0,CM_ID_NOT_FOUND,,https://www.cardmarket.com/en/Magic/Products?idProduct=279385
1e9dee68c6d4e49adffe20dd5b1c4c272dd8c37c9a9dca4b0381dc9e14692d66,exact,direct_marketplace_id,754391,"Minsc & Boo, Timeless Heroes",foil,25ea10b4-e6e9-43ba-8e26-71076cb24ab1,1,,cardmarket_id=754391,https://www.cardmarket.com/en/Magic/Products?idProduct=754391&isFoil=Y
1ea026163d5830c9bd90cfd346f95d2d713ac60f016507090c11dc13438253c0,exact,direct_marketplace_id,743879,Lightning Greaves,foil,ccd52ffc-dff8-48a7-a319-c642529f9a4b,1,,cardmarket_id=743879,https://www.cardmarket.com/en/Magic/Products?idProduct=743879&isFoil=Y
1ea3c6d448285144f627e4cc5e78c005fef65d5cc20a09f14b61ecfc6bb87b49,exact,direct_marketplace_id,720248,Wheel of Misfortune,nonfoil,ff9d0f64-2bc2-42da-a2f3-f56235c2bf54,1,,cardmarket_id=720248,https://www.cardmarket.com/en/Magic/Products?idProduct=720248
1ea635964e65c80bdcfd4f3e31f73e48cc60b26a829cfdb679994fcb541a55eb,exact,direct_marketplace_id,372765,"Kiora, Behemoth Beckoner",foil,1f2b1975-183b-4989-aa1f-a653ec732abf,1,,cardmarket_id=372765,https://www.cardmarket.com/en/Magic/Products?idProduct=372765&isFoil=Y
1eb19a9ff74cbb9f9caf78dc5aa023a1baca032fbb559ea187e9641ce02cb820,exact,direct_marketplace_id,4658,Evil Presence,nonfoil,9e995f4b-efd3-4ac7-8fec-adb913294815,1,,cardmarket_id=4658,https://www.cardmarket.com/en/Magic/Products?idProduct=4658
1eb2b9c1ebaa243cb8239aedec438e3b22781d842ed3309ba9c18d54172bde56,exact,direct_marketplace_id,753538,Necromancy,nonfoil,3dd34a1a-e76b-46ee-be8d-5f7f4a092648,1,,cardmarket_id=753538,https://www.cardmarket.com/en/Magic/Products?idProduct=753538
1eb5bf530fad3ddab2aed7a9e001314bf118d7e5f9e785bfc8ab4b57ef362aa8,exact,direct_marketplace_id,19970,Orim's Chant,foil,a0d59d90-0a4f-45f1-81ad-23a348a1a868,1,,cardmarket_id=19970,https://www.cardmarket.com/en/Magic/Products?idProduct=19970&isFoil=Y
1ec08f826f6a1d7fa2a975c7a3580fe7b9265134f239969b83362ead48df2c46,exact,direct_marketplace_id,829973,Hylda of the Icy Crown,foil,37968c7c-3110-488d-9455-6c8ccf206a3b,1,,cardmarket_id=829973,https://www.cardmarket.com/en/Magic/Products?idProduct=829973&isFoil=Y
1ec14a9ff9c64067fbaeecf55d85c63fdfb59b9f58ef882351ad4b60562dd36e,exact,direct_marketplace_id,13834,Flagstones of Trokair,foil,ad23cd0e-6871-4ba6-b5bf-cfd14f8f71b2,1,,cardmarket_id=13834,https://www.cardmarket.com/en/Magic/Products?idProduct=13834&isFoil=Y
1ec195586e93c3a62b9b0ae2e338992e198f3dedc8a7b01986474adb33c9981e,exact,direct_marketplace_id,3255,Yavimaya Coast,nonfoil,177ee102-d981-4fc3-9f09-9dd07755f22c,1,,cardmarket_id=3255,https://www.cardmarket.com/en/Magic/Products?idProduct=3255
1ec852e6c0f3401fc87f2961afa0e3fc6541a9fb53f37bbef7eea055cdecbfd1,exact,direct_marketplace_id,13968,Scion of the Ur-Dragon,foil,efb6f85b-60e9-4191-b557-ec952b7f22fc,1,,cardmarket_id=13968,https://www.cardmarket.com/en/Magic/Products?idProduct=13968&isFoil=Y
1eccbb708226b7de910b764d10e5e8daaa48d8b3fbc2361b82dccbdb9e142205,exact,direct_marketplace_id,2902,Greed,foil,f06db06b-0780-41c7-9b6c-a688b0f5fa2c,1,,cardmarket_id=2902,https://www.cardmarket.com/en/Magic/Products?idProduct=2902&isFoil=Y
1ecfedf9fbcbf86f19d30732ba5e9e938e22db13b4a1d9959994e496313f86e3,exact,direct_marketplace_id,835390,Ancient Tomb,foil,3afebe8a-9f21-4260-8e93-1ab1dff13c09,1,,cardmarket_id=835390,https://www.cardmarket.com/en/Magic/Products?idProduct=835390&isFoil=Y
