source_row_key,sample_reason,review_status,cardmarket_product_id,cardmarket_name,finish,provider_card_id,provider_name,set_code,collector_number,language,layout,face_count,cardmarket_url,scryfall_url
86e4d0aa4bc358b5a6e6b42e75acd43c824cefad0ab70e58a19e5ee403ead118,coverage_fill,pending,2248,Krosan Reclamation,foil,5b3c5144-7e15-46c6-b819-d729ecb30bb1,Krosan Reclamation,jud,122,en,normal,1,https://www.cardmarket.com/en/Magic/Products?idProduct=2248&isFoil=Y,https://scryfall.com/card/5b3c5144-7e15-46c6-b819-d729ecb30bb1
ddde1b11840f2e3e82367567578ad036c07f4db2554dbf4aaaa422c6fe4d09c2,coverage_fill,pending,778611,Swords to Plowshares,foil,80590c26-285e-4b7b-9ee5-62956dba4ad7,Swords to Plowshares,spg,54,en,normal,1,https://www.cardmarket.com/en/Magic/Products?idProduct=778611&isFoil=Y,https://scryfall.com/card/80590c26-285e-4b7b-9ee5-62956dba4ad7
a2d658e28ded7368aee702ceec6d876dfcfb5bf6b74d054bea11eff010c0b7ac,coverage_fill,pending,748752,Godless Shrine,foil,f34831d4-1624-4c95-a08b-baa1e0978742,Godless Shrine,rvr,401,en,normal,1,https://www.cardmarket.com/en/Magic/Products?idProduct=748752&isFoil=Y,https://scryfall.com/card/f34831d4-1624-4c95-a08b-baa1e0978742
10ded90dca60b43e8f2d143141f1ba23684d19d1ed02e8d5ade1e53928af78fa,coverage_fill,pending,529112,Mystical Tutor,nonfoil,33e90b41-909d-45ce-a7af-7e7bb12d9669,Mystical Tutor,plst,SS1-6,en,normal,1,https://www.cardmarket.com/en/Magic/Products?idProduct=529112,https://scryfall.com/card/33e90b41-909d-45ce-a7af-7e7bb12d9669
d1a33be0211e104a8fafd3fee66b8351843b4b37e201854e57c9285c2a0f36e7,coverage_fill,pending,776206,Darksteel Plate,foil,876fb8d6-1ac5-4b3d-a300-2a954000b1cb,Darksteel Plate,sld,1572,en,normal,1,https://www.cardmarket.com/en/Magic/Products?idProduct=776206&isFoil=Y,https://scryfall.com/card/876fb8d6-1ac5-4b3d-a300-2a954000b1cb
f90518258760b0cfae23354f5870757c1a6daa0d555f33549f6d1d70e718d520,coverage_fill,pending,282792,"Kozilek, Butcher of Truth",foil,6dc70f3b-844e-428c-a8cd-d6c6a55b925a,"Kozilek, Butcher of Truth",mm2,5,en,normal,1,https://www.cardmarket.com/en/Magic/Products?idProduct=282792&isFoil=Y,https://scryfall.com/card/6dc70f3b-844e-428c-a8cd-d6c6a55b925a
726b6736a539a1a9bacc413efe685e7f6b177e264de85fb003a97351453a88d1,coverage_fill,pending,583941,Jet Medallion,nonfoil,33d27105-a8a7-44ed-867d-ee7ca2ea6b7e,Jet Medallion,plst,TMP-292,en,normal,1,https://www.cardmarket.com/en/Magic/Products?idProduct=583941,https://scryfall.com/card/33d27105-a8a7-44ed-867d-ee7ca2ea6b7e
eaa572e95eead4071f080dc82f5c87548fd6f43ce59894af1ac19be005d76c87,coverage_fill,pending,718017,Cabal Coffers,nonfoil,cce035f4-5ba4-4e9d-ab26-d5d0290de74d,Cabal Coffers,ltc,390,en,normal,1,https://www.cardmarket.com/en/Magic/Products?idProduct=718017,https://scryfall.com/card/cce035f4-5ba4-4e9d-ab26-d5d0290de74d
6f4caab5a84cd70bfe708f2fb4432f79a748b6561f24555b94716335ef9ed978,coverage_fill,pending,5517,Mountain,nonfoil,eace2c85-976c-425e-9800-5a6ccbd91b56,Mountain,lea,292,en,normal,1,https://www.cardmarket.com/en/Magic/Products?idProduct=5517,https://scryfall.com/card/eace2c85-976c-425e-9800-5a6ccbd91b56
d52c92af843144f65ae99ba62befcd496101aeebed6c813b8cac86abc31fcf01,coverage_fill,pending,359976,Crucible of Worlds,nonfoil,eb28b35c-28a5-4042-b21d-6d43658a16eb,Crucible of Worlds,m19,229,en,normal,1,https://www.cardmarket.com/en/Magic/Products?idProduct=359976,https://scryfall.com/card/eb28b35c-28a5-4042-b21d-6d43658a16eb
69059ab2ff85bdfe7273e58a2aff501b1fa06e8544b7866f17bb5ad70575d546,coverage_fill,pending,819543,Food Token,foil,e8db2269-0d77-4d0c-881c-67b05fd22c1d,Food,sld,2012,en,token,1,https://www.cardmarket.com/en/Magic/Products?idProduct=819543&isFoil=Y,https://scryfall.com/card/e8db2269-0d77-4d0c-881c-67b05fd22c1d
